age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
43,Private,160674,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,0
39,Private,255027,Assoc-voc,11,Divorced,Exec-managerial,Unmarried,Black,Female,0,0,40,United-States,0
23,Private,204641,10th,6,Never-married,Handlers-cleaners,Unmarried,White,Male,0,0,50,United-States,0
54,Self-emp-not-inc,91506,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,65,United-States,0
30,Federal-gov,266463,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,1
37,Self-emp-not-inc,607848,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,1
21,Private,322931,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,55,United-States,0
57,Private,170287,Masters,14,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,1
39,Private,341741,Primary,1,Never-married,Other-service,Not-in-family,White,Female,0,0,12,United-States,0
35,Self-emp-inc,187046,Masters,14,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,50,United-States,0
27,Private,221436,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,Other,1
39,Self-emp-not-inc,52187,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0
46,State-gov,55377,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,40,United-States,1
44,Self-emp-not-inc,182771,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,48,Other,1
50,Private,163002,HS-grad,9,Separated,Adm-clerical,Other-relative,White,Female,0,0,40,United-States,0
20,Private,244406,HS-grad,9,Never-married,Adm-clerical,Own-child,Black,Female,0,0,40,United-States,0
33,Private,83671,HS-grad,9,Never-married,Sales,Own-child,Black,Female,0,0,40,United-States,0
50,Private,240496,Some-college,10,Divorced,Tech-support,Not-in-family,White,Female,0,0,36,United-States,0
26,Private,51961,Bachelors,13,Never-married,Adm-clerical,Not-in-family,Black,Male,0,0,20,United-States,0
36,Private,174887,Some-college,10,Never-married,Tech-support,Not-in-family,White,Female,0,0,40,United-States,0
32,Private,362259,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,0
19,Private,139466,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,25,United-States,0
50,Private,172175,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,1
17,Private,153035,10th,6,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,0
31,Private,164707,Some-college,10,Never-married,Sales,Other-relative,White,Female,0,0,40,Other,0
56,Self-emp-not-inc,66356,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States,0
33,Private,154981,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,1902,50,United-States,1
38,Private,301743,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,35,United-States,0
39,Private,98776,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,1
27,Private,177119,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,44,United-States,0
30,Private,203258,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,35,United-States,0
17,Private,134480,11th,7,Never-married,Priv-house-serv,Own-child,White,Female,0,0,25,United-States,0
42,State-gov,148316,Assoc-voc,11,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,1
42,Private,150568,HS-grad,9,Separated,Sales,Unmarried,White,Female,0,0,45,United-States,0
47,Private,199832,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
27,Private,52028,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Female,0,0,40,Other,0
36,Private,152621,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Other,1
21,Private,143062,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,0
52,Local-gov,91689,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,0
38,Self-emp-not-inc,403391,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,0
31,Private,416415,HS-grad,9,Separated,Adm-clerical,Not-in-family,White,Male,0,0,45,United-States,0
46,Private,251243,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,0
52,Private,164530,11th,7,Divorced,Machine-op-inspct,Not-in-family,Black,Female,0,0,20,United-States,0
37,Private,102953,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
36,Private,187999,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,1
60,Self-emp-not-inc,78913,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,0
45,Private,229967,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,13550,0,50,United-States,1
31,Local-gov,121055,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,70,United-States,1
34,Private,100669,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,1
33,Private,112847,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Male,0,0,40,Other,0
39,Self-emp-inc,143123,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,2415,40,United-States,1
34,Private,112115,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,55,United-States,1
24,Private,229393,11th,7,Never-married,Farming-fishing,Unmarried,White,Male,2463,0,40,United-States,0
40,Private,212847,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,2179,40,United-States,0
63,Self-emp-not-inc,174181,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,20,United-States,0
17,Private,118792,11th,7,Never-married,Sales,Own-child,White,Female,0,0,9,United-States,0
28,Private,272913,10th,6,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,30,Mexico,0
45,Private,197731,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,0
50,Private,145409,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,1
21,Private,121407,Assoc-voc,11,Never-married,Other-service,Own-child,White,Female,0,0,36,United-States,0
47,Private,60267,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,38,United-States,1
28,Private,37821,Assoc-voc,11,Never-married,Sales,Unmarried,White,Female,0,0,55,Other,0
41,Private,163322,11th,7,Divorced,Exec-managerial,Unmarried,White,Female,0,0,36,United-States,0
39,Private,37314,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,1
23,Private,213115,HS-grad,9,Never-married,Adm-clerical,Own-child,Black,Female,0,0,40,United-States,0
39,Private,122032,Assoc-voc,11,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,0
47,Private,251508,HS-grad,9,Divorced,Tech-support,Not-in-family,White,Female,0,0,36,United-States,0
50,Self-emp-not-inc,197054,Prof-school,15,Divorced,Sales,Not-in-family,White,Male,0,0,50,United-States,1
42,Private,214503,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,44,United-States,1
18,Private,266489,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,0
54,Private,188186,HS-grad,9,Never-married,Other-service,Other-relative,White,Female,0,0,20,Other,0
49,Private,87928,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,5013,0,40,United-States,0
49,Private,139268,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,7298,0,40,United-States,1
33,Private,288273,12th,8,Separated,Adm-clerical,Unmarried,White,Female,1471,0,40,United-States,0
43,Private,163985,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
36,Federal-gov,54159,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,0
53,Local-gov,283602,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,15024,0,40,United-States,1
26,Private,105516,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,0
41,Private,170230,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Female,0,0,45,United-States,0
35,Private,174308,Some-college,10,Never-married,Transport-moving,Own-child,White,Male,0,0,40,United-States,0
39,Self-emp-inc,372525,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,1
42,Private,52849,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,0
39,Self-emp-not-inc,106347,Some-college,10,Divorced,Sales,Unmarried,White,Male,0,0,47,United-States,0
20,Private,219211,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,20,United-States,0
61,Private,26254,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,0
28,Private,54042,Assoc-voc,11,Never-married,Other-service,Not-in-family,White,Female,2463,0,35,United-States,0
37,Private,83893,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,0
23,Private,113309,Some-college,10,Never-married,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,0
54,Private,202415,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,1
58,Private,136951,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines,0
58,Private,41374,HS-grad,9,Widowed,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Male,0,0,40,United-States,0
30,Self-emp-inc,84119,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Male,0,0,43,United-States,0
64,Private,22186,Some-college,10,Widowed,Tech-support,Not-in-family,White,Female,0,0,35,United-States,0
57,Self-emp-inc,37345,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,36,United-States,1
37,Private,201531,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,0
46,Private,123598,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,0
40,Private,83859,HS-grad,9,Widowed,Machine-op-inspct,Own-child,White,Female,0,0,30,United-States,0
25,Private,266820,Primary,1,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,35,Mexico,0
44,Private,85440,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,45,United-States,0
20,Private,215232,Some-college,10,Never-married,Exec-managerial,Own-child,White,Female,0,0,10,United-States,0
51,Federal-gov,20795,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,7688,0,40,United-States,1
47,Private,112791,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,0
20,Private,291407,11th,7,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,40,United-States,0
27,Private,329426,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,37,United-States,0
64,Self-emp-inc,307786,Primary,2,Married-civ-spouse,Sales,Husband,White,Male,0,0,20,United-States,0
34,Self-emp-not-inc,100079,Bachelors,13,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,55,Other,0
33,Private,578701,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,40,Other,0
49,Self-emp-not-inc,232664,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Female,0,0,40,United-States,0
35,Private,413648,Primary,3,Never-married,Farming-fishing,Unmarried,White,Male,0,0,36,United-States,0
27,Private,133425,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States,0
36,Private,162164,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,44,United-States,0
57,Federal-gov,170066,Assoc-voc,11,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,United-States,0
54,Self-emp-inc,162439,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,98,United-States,1
37,Local-gov,217689,Some-college,10,Married-civ-spouse,Other-service,Husband,Amer-Indian-Eskimo,Male,0,0,32,United-States,0
46,Private,35136,10th,6,Divorced,Adm-clerical,Own-child,Black,Male,0,0,40,United-States,0
27,Private,195337,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,0
59,Private,32954,Assoc-voc,11,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,36,United-States,0
40,Self-emp-inc,225165,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0
42,Local-gov,228320,7th-8th,4,Divorced,Other-service,Not-in-family,White,Male,0,0,40,United-States,0
19,Private,254247,12th,8,Never-married,Adm-clerical,Own-child,White,Male,0,0,38,Other,0
39,Local-gov,89508,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,1
23,Private,166371,Some-college,10,Never-married,Tech-support,Own-child,White,Male,0,0,60,United-States,0
49,Self-emp-not-inc,181307,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,65,United-States,1
35,Self-emp-not-inc,37778,Assoc-voc,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,3103,0,55,United-States,0
35,Private,142616,HS-grad,9,Separated,Other-service,Own-child,Black,Female,0,0,30,United-States,0
20,Private,148509,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,0
30,Local-gov,327825,HS-grad,9,Divorced,Protective-serv,Own-child,White,Female,0,0,32,United-States,0
20,Private,380544,Assoc-acdm,12,Never-married,Transport-moving,Own-child,White,Male,0,0,20,United-States,0
34,Private,232855,Some-college,10,Separated,Other-service,Unmarried,Black,Female,0,0,37,United-States,0
33,Private,203463,HS-grad,9,Divorced,Other-service,Own-child,White,Female,0,0,40,United-States,0
20,Private,179423,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,8,United-States,0
23,Private,216181,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,36,Other,0
35,Local-gov,223242,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,0
19,Private,307496,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,23,United-States,0
34,Private,187203,Assoc-acdm,12,Never-married,Sales,Unmarried,White,Male,0,0,50,United-States,0
28,Private,207513,HS-grad,9,Never-married,Sales,Own-child,White,Male,0,0,48,United-States,0
45,Private,213140,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,2829,0,40,United-States,0
31,Private,211242,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,1
39,State-gov,326566,Some-college,10,Never-married,Transport-moving,Own-child,Black,Male,0,0,40,United-States,0
17,Private,166242,10th,6,Never-married,Other-service,Own-child,White,Female,0,0,15,United-States,0
43,Private,191429,7th-8th,4,Married-civ-spouse,Other-service,Husband,White,Male,0,0,25,United-States,0
46,Private,75256,HS-grad,9,Married-civ-spouse,Priv-house-serv,Wife,White,Female,0,0,40,United-States,0
50,Private,145717,HS-grad,9,Widowed,Adm-clerical,Unmarried,White,Female,0,0,35,United-States,0
36,Private,334366,11th,7,Separated,Exec-managerial,Not-in-family,White,Female,0,0,32,United-States,0
50,Private,197322,11th,7,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,1
23,Private,162551,Bachelors,13,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,0,0,20,United-States,0
37,Private,161141,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,0
37,Private,260093,HS-grad,9,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,0
29,Private,169683,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0
33,Private,268127,HS-grad,9,Never-married,Other-service,Unmarried,Black,Female,0,0,40,United-States,0
28,Private,77009,7th-8th,4,Divorced,Other-service,Unmarried,White,Female,0,0,50,United-States,0
46,Local-gov,303918,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,7688,0,96,United-States,1
54,State-gov,166774,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,45,United-States,1
37,Private,135436,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,60,United-States,1
47,State-gov,149337,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Male,0,0,38,United-States,0
19,Private,101549,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,15,United-States,0
40,Private,187702,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,1
21,Private,202373,Assoc-voc,11,Never-married,Craft-repair,Own-child,Black,Male,0,0,40,United-States,0
53,Private,126386,HS-grad,9,Divorced,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,0
32,Private,113364,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,1
72,Self-emp-not-inc,139889,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,74,United-States,0
46,Self-emp-inc,200949,Bachelors,13,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,50,Other,0
46,Private,229394,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,0
37,Private,111499,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,0
36,Private,133299,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
35,Private,241998,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,1
67,Private,192670,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,0,0,20,United-States,0
27,Private,223751,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,45,United-States,0
18,Private,126125,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,20,United-States,0
34,Private,163110,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,0
34,Private,34572,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,60,United-States,0
48,Self-emp-not-inc,243631,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,30,Other,0
42,Self-emp-not-inc,98061,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,0
22,Private,211678,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,0
36,Private,146625,11th,7,Widowed,Other-service,Unmarried,Black,Female,0,0,12,United-States,0
35,Private,385847,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
45,Self-emp-not-inc,106110,Some-college,10,Married-civ-spouse,Other-service,Wife,White,Female,0,0,99,United-States,0
36,Private,225516,Assoc-acdm,12,Never-married,Sales,Not-in-family,Black,Male,10520,0,43,United-States,1
41,Self-emp-not-inc,408498,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,0
50,Private,163948,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,1
28,Private,132191,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,1
79,Self-emp-not-inc,103684,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,0
26,Private,151810,10th,6,Never-married,Farming-fishing,Not-in-family,Black,Male,0,0,40,United-States,0
46,Private,202560,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,1
42,Private,157425,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Female,0,0,45,United-States,0
18,Private,108892,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,12,United-States,0
22,Private,298489,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,0
37,Private,112271,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,1
31,Private,352465,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,50,United-States,1
41,Local-gov,195897,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,0
25,Private,469572,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Male,8614,0,40,United-States,1
34,Private,143083,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,18,United-States,0
43,Self-emp-not-inc,96129,11th,7,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,60,United-States,0
47,Self-emp-not-inc,235646,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,1
27,Private,95647,Bachelors,13,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Male,0,0,40,United-States,0
18,Private,74539,10th,6,Never-married,Sales,Not-in-family,White,Male,0,0,20,United-States,0
61,Private,143800,10th,6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,1
30,Private,345705,Some-college,10,Married-civ-spouse,Exec-managerial,Other-relative,White,Male,0,0,40,United-States,0
42,Private,106679,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,1
19,Private,389942,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,0
39,Private,237943,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999,0,70,United-States,1
18,Private,294387,11th,7,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,0
20,Private,161708,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,35,United-States,0
49,Private,195727,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0
28,Private,165030,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States,0
62,Private,195343,Doctorate,16,Divorced,Prof-specialty,Unmarried,White,Male,15020,0,50,United-States,1
35,Private,312232,HS-grad,9,Separated,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,0
41,Self-emp-inc,94113,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,1
32,Private,199416,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0
42,Private,226902,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,45,United-States,1
59,Private,99131,Masters,14,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,1
75,Private,316119,Some-college,10,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,8,United-States,0
40,Self-emp-not-inc,237293,Prof-school,15,Married-civ-spouse,Prof-specialty,Wife,White,Female,15024,0,40,United-States,1
58,Private,203735,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,0
26,Private,197967,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,65,United-States,0
33,Private,173248,HS-grad,9,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,35,United-States,0
27,Private,56658,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Amer-Indian-Eskimo,Male,0,0,8,United-States,0
26,Private,159732,HS-grad,9,Widowed,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,0
41,Private,115932,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999,0,50,United-States,1
32,Private,170154,Assoc-acdm,12,Separated,Exec-managerial,Unmarried,White,Female,25236,0,50,United-States,1
51,Private,159755,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,40,United-States,1
41,Local-gov,169995,Some-college,10,Divorced,Protective-serv,Not-in-family,White,Male,0,0,20,United-States,0
41,Private,207685,Some-college,10,Divorced,Other-service,Not-in-family,White,Male,0,0,21,United-States,0
40,Private,374137,HS-grad,9,Divorced,Adm-clerical,Own-child,White,Male,0,0,40,United-States,0
34,Private,196385,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0
26,Private,94392,11th,7,Separated,Other-service,Unmarried,White,Female,0,0,20,United-States,0
51,Private,106819,7th-8th,4,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,19,United-States,0
39,Private,99452,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,1
23,Private,193090,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,38,United-States,0
42,Private,268183,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1485,60,United-States,0
27,Private,140863,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,0,0,60,United-States,0
39,Private,22494,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,0
22,Private,239098,HS-grad,9,Never-married,Other-service,Unmarried,White,Female,0,0,40,United-States,0
35,Private,77146,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,1
31,Private,234976,11th,7,Never-married,Adm-clerical,Unmarried,White,Female,0,0,48,United-States,0
61,Private,241013,7th-8th,4,Widowed,Farming-fishing,Not-in-family,Black,Male,0,0,40,United-States,0
20,Private,39764,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,0
35,Private,172186,Some-college,10,Separated,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,0
29,Federal-gov,37933,Some-college,10,Never-married,Adm-clerical,Unmarried,Black,Female,2174,0,40,United-States,0
33,Private,250782,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,48,United-States,0
28,Private,177955,11th,7,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,Mexico,0
48,Self-emp-inc,54190,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,40,United-States,1
39,Private,257942,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,1
34,Private,62124,HS-grad,9,Separated,Other-service,Not-in-family,Black,Male,0,0,40,United-States,0
46,Private,140782,Assoc-acdm,12,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,50,United-States,0
48,Private,168283,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,1
35,Private,422933,Bachelors,13,Never-married,Other-service,Not-in-family,White,Male,0,0,37,United-States,0
52,Self-emp-not-inc,129311,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,95,United-States,1
30,Private,85708,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,0
24,Private,127647,Some-college,10,Separated,Adm-clerical,Unmarried,White,Female,0,0,35,United-States,0
30,Private,398662,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,0
47,Private,227310,Some-college,10,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,0
36,Self-emp-inc,180419,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,45,United-States,0
23,Private,186014,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,15,United-States,0
37,Local-gov,108320,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,45,United-States,1
24,Private,258730,HS-grad,9,Divorced,Other-service,Own-child,White,Female,0,0,40,Other,0
33,Private,58305,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
